treatment,risk,replicate_id
No_vaccine,0.012466666666666666,7683
Moderna,6e-4,7684
No_vaccine,0.011866666666666666,7684
Moderna,5.333333333333334e-4,7685
No_vaccine,0.012333333333333333,7685
Moderna,8.666666666666666e-4,7686
No_vaccine,0.012866666666666667,7686
Moderna,3.333333333333333e-4,7687
No_vaccine,0.013333333333333334,7687
Moderna,5.333333333333334e-4,7688
No_vaccine,0.011333333333333334,7688
Moderna,8.666666666666666e-4,7689
No_vaccine,0.013133333333333334,7689
Moderna,6.666666666666666e-4,7690
No_vaccine,0.011533333333333333,7690
Moderna,5.333333333333334e-4,7691
No_vaccine,0.013466666666666667,7691
Moderna,5.333333333333334e-4,7692
No_vaccine,0.012933333333333333,7692
Moderna,4e-4,7693
No_vaccine,0.0118,7693
Moderna,8e-4,7694
No_vaccine,0.012533333333333334,7694
Moderna,8.666666666666666e-4,7695
No_vaccine,0.012666666666666666,7695
Moderna,6e-4,7696
No_vaccine,0.0128,7696
Moderna,8.666666666666666e-4,7697
No_vaccine,0.011266666666666666,7697
Moderna,6.666666666666666e-4,7698
No_vaccine,0.011733333333333333,7698
Moderna,7.333333333333333e-4,7699
No_vaccine,0.014066666666666667,7699
Moderna,8.666666666666666e-4,7700
No_vaccine,0.014066666666666667,7700
Moderna,8.666666666666666e-4,7701
No_vaccine,0.013266666666666666,7701
Moderna,5.333333333333334e-4,7702
No_vaccine,0.015,7702
Moderna,0.0013333333333333333,7703
No_vaccine,0.012666666666666666,7703
Moderna,8.666666666666666e-4,7704
No_vaccine,0.012666666666666666,7704
Moderna,7.333333333333333e-4,7705
No_vaccine,0.011266666666666666,7705
Moderna,6.666666666666666e-4,7706
No_vaccine,0.011266666666666666,7706
Moderna,8e-4,7707
No_vaccine,0.0118,7707
Moderna,6e-4,7708
No_vaccine,0.013866666666666666,7708
Moderna,8e-4,7709
No_vaccine,0.012333333333333333,7709
Moderna,7.333333333333333e-4,7710
No_vaccine,0.013666666666666667,7710
Moderna,0.0010666666666666667,7711
No_vaccine,0.012733333333333333,7711
Moderna,7.333333333333333e-4,7712
No_vaccine,0.011066666666666667,7712
Moderna,6.666666666666666e-4,7713
No_vaccine,0.013533333333333333,7713
Moderna,6.666666666666666e-4,7714
No_vaccine,0.012466666666666666,7714
Moderna,9.333333333333333e-4,7715
No_vaccine,0.0136,7715
Moderna,4.6666666666666666e-4,7716
No_vaccine,0.012466666666666666,7716
Moderna,7.333333333333333e-4,7717
No_vaccine,0.012133333333333333,7717
Moderna,8e-4,7718
No_vaccine,0.0112,7718
Moderna,0.0012,7719
No_vaccine,0.012666666666666666,7719
Moderna,5.333333333333334e-4,7720
No_vaccine,0.012133333333333333,7720
Moderna,0.0017333333333333333,7721
No_vaccine,0.012066666666666667,7721
Moderna,5.333333333333334e-4,7722
No_vaccine,0.0126,7722
Moderna,0.0010666666666666667,7723
No_vaccine,0.013133333333333334,7723
Moderna,9.333333333333333e-4,7724
No_vaccine,0.0118,7724
Moderna,7.333333333333333e-4,7725
No_vaccine,0.012733333333333333,7725
Moderna,6e-4,7726
No_vaccine,0.0116,7726
Moderna,4.6666666666666666e-4,7727
No_vaccine,0.014066666666666667,7727
Moderna,5.333333333333334e-4,7728
No_vaccine,0.014666666666666666,7728
Moderna,7.333333333333333e-4,7729
No_vaccine,0.012266666666666667,7729
Moderna,7.333333333333333e-4,7730
No_vaccine,0.011933333333333334,7730
Moderna,4.6666666666666666e-4,7731
No_vaccine,0.013133333333333334,7731
Moderna,8.666666666666666e-4,7732
No_vaccine,0.0142,7732
Moderna,8.666666666666666e-4,7733
No_vaccine,0.011933333333333334,7733
Moderna,8.666666666666666e-4,7734
No_vaccine,0.0126,7734
Moderna,9.333333333333333e-4,7735
No_vaccine,0.012266666666666667,7735
Moderna,0.001,7736
No_vaccine,0.011266666666666666,7736
Moderna,9.333333333333333e-4,7737
No_vaccine,0.011666666666666667,7737
Moderna,8e-4,7738
No_vaccine,0.012733333333333333,7738
Moderna,6e-4,7739
No_vaccine,0.011066666666666667,7739
Moderna,6.666666666666666e-4,7740
No_vaccine,0.011133333333333334,7740
Moderna,9.333333333333333e-4,7741
No_vaccine,0.013066666666666667,7741
Moderna,7.333333333333333e-4,7742
No_vaccine,0.012533333333333334,7742
Moderna,4.6666666666666666e-4,7743
No_vaccine,0.011666666666666667,7743
Moderna,8e-4,7744
No_vaccine,0.011733333333333333,7744
Moderna,6e-4,7745
No_vaccine,0.012866666666666667,7745
Moderna,5.333333333333334e-4,7746
No_vaccine,0.0122,7746
Moderna,6e-4,7747
No_vaccine,0.011866666666666666,7747
Moderna,7.333333333333333e-4,7748
No_vaccine,0.0124,7748
Moderna,5.333333333333334e-4,7749
No_vaccine,0.011533333333333333,7749
Moderna,8e-4,7750
No_vaccine,0.011933333333333334,7750
Moderna,8.666666666666666e-4,7751
No_vaccine,0.010866666666666667,7751
Moderna,0.0010666666666666667,7752
No_vaccine,0.0128,7752
Moderna,8e-4,7753
No_vaccine,0.0108,7753
Moderna,5.333333333333334e-4,7754
No_vaccine,0.012933333333333333,7754
Moderna,9.333333333333333e-4,7755
No_vaccine,0.0112,7755
Moderna,8.666666666666666e-4,7756
No_vaccine,0.013733333333333334,7756
Moderna,6.666666666666666e-4,7757
No_vaccine,0.012133333333333333,7757
Moderna,7.333333333333333e-4,7758
No_vaccine,0.0114,7758
Moderna,0.0012,7759
No_vaccine,0.013133333333333334,7759
Moderna,4.6666666666666666e-4,7760
No_vaccine,0.0106,7760
Moderna,7.333333333333333e-4,7761
No_vaccine,0.013066666666666667,7761
Moderna,8.666666666666666e-4,7762
No_vaccine,0.011333333333333334,7762
Moderna,8.666666666666666e-4,7763
No_vaccine,0.012,7763
Moderna,6.666666666666666e-4,7764
No_vaccine,0.0128,7764
Moderna,2e-4,7765
No_vaccine,0.011266666666666666,7765
Moderna,7.333333333333333e-4,7766
No_vaccine,0.013733333333333334,7766
Moderna,4e-4,7767
No_vaccine,0.012133333333333333,7767
Moderna,0.0013333333333333333,7768
No_vaccine,0.010866666666666667,7768
Moderna,8.666666666666666e-4,7769
No_vaccine,0.011133333333333334,7769
Moderna,8.666666666666666e-4,7770
No_vaccine,0.012266666666666667,7770
Moderna,9.333333333333333e-4,7771
No_vaccine,0.014133333333333333,7771
Moderna,4e-4,7772
No_vaccine,0.011933333333333334,7772
Moderna,6.666666666666666e-4,7773
No_vaccine,0.0122,7773
Moderna,9.333333333333333e-4,7774
No_vaccine,0.0116,7774
Moderna,8.666666666666666e-4,7775
No_vaccine,0.012933333333333333,7775
Moderna,9.333333333333333e-4,7776
No_vaccine,0.013,7776
Moderna,6e-4,7777
No_vaccine,0.013533333333333333,7777
Moderna,8e-4,7778
No_vaccine,0.0122,7778
Moderna,6.666666666666666e-4,7779
No_vaccine,0.011733333333333333,7779
Moderna,8.666666666666666e-4,7780
No_vaccine,0.011,7780
Moderna,8e-4,7781
No_vaccine,0.012133333333333333,7781
Moderna,7.333333333333333e-4,7782
No_vaccine,0.011666666666666667,7782
Moderna,6e-4,7783
No_vaccine,0.011933333333333334,7783
Moderna,5.333333333333334e-4,7784
No_vaccine,0.0124,7784
Moderna,5.333333333333334e-4,7785
No_vaccine,0.0132,7785
Moderna,5.333333333333334e-4,7786
No_vaccine,0.012266666666666667,7786
Moderna,6e-4,7787
No_vaccine,0.012133333333333333,7787
Moderna,6e-4,7788
No_vaccine,0.011666666666666667,7788
Moderna,9.333333333333333e-4,7789
No_vaccine,0.011866666666666666,7789
Moderna,4.6666666666666666e-4,7790
No_vaccine,0.012866666666666667,7790
Moderna,6e-4,7791
No_vaccine,0.011933333333333334,7791
Moderna,6e-4,7792
No_vaccine,0.012866666666666667,7792
Moderna,8e-4,7793
No_vaccine,0.011733333333333333,7793
Moderna,7.333333333333333e-4,7794
No_vaccine,0.012733333333333333,7794
Moderna,6e-4,7795
No_vaccine,0.010333333333333333,7795
Moderna,6.666666666666666e-4,7796
No_vaccine,0.012533333333333334,7796
Moderna,6e-4,7797
No_vaccine,0.0126,7797
Moderna,9.333333333333333e-4,7798
No_vaccine,0.011866666666666666,7798
Moderna,5.333333333333334e-4,7799
No_vaccine,0.0126,7799
Moderna,8e-4,7800
No_vaccine,0.011933333333333334,7800
Moderna,8e-4,7801
No_vaccine,0.0126,7801
Moderna,6e-4,7802
No_vaccine,0.012,7802
Moderna,6e-4,7803
No_vaccine,0.011066666666666667,7803
Moderna,6e-4,7804
No_vaccine,0.0112,7804
Moderna,4e-4,7805
No_vaccine,0.010933333333333333,7805
Moderna,6e-4,7806
No_vaccine,0.012466666666666666,7806
Moderna,6.666666666666666e-4,7807
No_vaccine,0.012666666666666666,7807
Moderna,6e-4,7808
No_vaccine,0.0122,7808
Moderna,9.333333333333333e-4,7809
No_vaccine,0.0134,7809
Moderna,6.666666666666666e-4,7810
No_vaccine,0.0108,7810
Moderna,3.333333333333333e-4,7811
No_vaccine,0.012733333333333333,7811
Moderna,8.666666666666666e-4,7812
No_vaccine,0.011266666666666666,7812
Moderna,8e-4,7813
No_vaccine,0.012533333333333334,7813
Moderna,8.666666666666666e-4,7814
No_vaccine,0.012733333333333333,7814
Moderna,6e-4,7815
No_vaccine,0.013266666666666666,7815
Moderna,0.001,7816
No_vaccine,0.011733333333333333,7816
Moderna,6e-4,7817
No_vaccine,0.0132,7817
Moderna,5.333333333333334e-4,7818
No_vaccine,0.0136,7818
Moderna,4.6666666666666666e-4,7819
No_vaccine,0.012266666666666667,7819
Moderna,3.333333333333333e-4,7820
No_vaccine,0.012333333333333333,7820
Moderna,7.333333333333333e-4,7821
No_vaccine,0.0126,7821
Moderna,0.0010666666666666667,7822
No_vaccine,0.0118,7822
Moderna,6.666666666666666e-4,7823
No_vaccine,0.012266666666666667,7823
Moderna,7.333333333333333e-4,7824
No_vaccine,0.012066666666666667,7824
Moderna,3.333333333333333e-4,7825
No_vaccine,0.0124,7825
Moderna,6e-4,7826
No_vaccine,0.0116,7826
Moderna,8e-4,7827
No_vaccine,0.011933333333333334,7827
Moderna,7.333333333333333e-4,7828
No_vaccine,0.012266666666666667,7828
Moderna,8.666666666666666e-4,7829
No_vaccine,0.012066666666666667,7829
Moderna,6e-4,7830
No_vaccine,0.011533333333333333,7830
Moderna,8e-4,7831
No_vaccine,0.012133333333333333,7831
Moderna,8.666666666666666e-4,7832
No_vaccine,0.011333333333333334,7832
Moderna,9.333333333333333e-4,7833
No_vaccine,0.012533333333333334,7833
Moderna,5.333333333333334e-4,7834
No_vaccine,0.012,7834
Moderna,8.666666666666666e-4,7835
No_vaccine,0.012133333333333333,7835
Moderna,0.001,7836
No_vaccine,0.0122,7836
Moderna,6.666666666666666e-4,7837
No_vaccine,0.011666666666666667,7837
Moderna,0.0012,7838
No_vaccine,0.0126,7838
Moderna,0.0012666666666666666,7839
No_vaccine,0.012333333333333333,7839
Moderna,5.333333333333334e-4,7840
No_vaccine,0.012,7840
Moderna,9.333333333333333e-4,7841
No_vaccine,0.0128,7841
Moderna,5.333333333333334e-4,7842
No_vaccine,0.012066666666666667,7842
Moderna,4.6666666666666666e-4,7843
No_vaccine,0.013333333333333334,7843
Moderna,0.001,7844
No_vaccine,0.011866666666666666,7844
Moderna,0.001,7845
No_vaccine,0.012066666666666667,7845
Moderna,5.333333333333334e-4,7846
No_vaccine,0.0136,7846
Moderna,5.333333333333334e-4,7847
No_vaccine,0.011733333333333333,7847
Moderna,8.666666666666666e-4,7848
No_vaccine,0.011533333333333333,7848
Moderna,7.333333333333333e-4,7849
No_vaccine,0.014,7849
Moderna,7.333333333333333e-4,7850
No_vaccine,0.011266666666666666,7850
Moderna,6e-4,7851
No_vaccine,0.011466666666666667,7851
Moderna,6.666666666666666e-4,7852
No_vaccine,0.011933333333333334,7852
Moderna,6e-4,7853
No_vaccine,0.011866666666666666,7853
Moderna,0.001,7854
No_vaccine,0.0136,7854
Moderna,6.666666666666666e-4,7855
No_vaccine,0.012866666666666667,7855
Moderna,8e-4,7856
No_vaccine,0.013133333333333334,7856
Moderna,9.333333333333333e-4,7857
No_vaccine,0.011733333333333333,7857
Moderna,7.333333333333333e-4,7858
No_vaccine,0.013866666666666666,7858
Moderna,5.333333333333334e-4,7859
No_vaccine,0.010866666666666667,7859
Moderna,5.333333333333334e-4,7860
No_vaccine,0.011533333333333333,7860
Moderna,5.333333333333334e-4,7861
No_vaccine,0.0114,7861
Moderna,8.666666666666666e-4,7862
No_vaccine,0.0132,7862
Moderna,0.001,7863
No_vaccine,0.013066666666666667,7863
Moderna,4.6666666666666666e-4,7864
No_vaccine,0.0124,7864
Moderna,6.666666666666666e-4,7865
No_vaccine,0.012066666666666667,7865
Moderna,4e-4,7866
No_vaccine,0.013,7866
Moderna,5.333333333333334e-4,7867
No_vaccine,0.0112,7867
Moderna,8e-4,7868
No_vaccine,0.0124,7868
Moderna,7.333333333333333e-4,7869
No_vaccine,0.012466666666666666,7869
Moderna,0.001,7870
No_vaccine,0.012133333333333333,7870
Moderna,9.333333333333333e-4,7871
No_vaccine,0.012,7871
Moderna,8.666666666666666e-4,7872
No_vaccine,0.015266666666666666,7872
Moderna,6e-4,7873
No_vaccine,0.0122,7873
Moderna,7.333333333333333e-4,7874
No_vaccine,0.010733333333333333,7874
Moderna,0.001,7875
No_vaccine,0.0124,7875
Moderna,5.333333333333334e-4,7876
No_vaccine,0.011533333333333333,7876
Moderna,6.666666666666666e-4,7877
No_vaccine,0.012533333333333334,7877
Moderna,6.666666666666666e-4,7878
No_vaccine,0.012733333333333333,7878
Moderna,8.666666666666666e-4,7879
No_vaccine,0.012333333333333333,7879
Moderna,8.666666666666666e-4,7880
No_vaccine,0.010866666666666667,7880
Moderna,8.666666666666666e-4,7881
No_vaccine,0.012266666666666667,7881
Moderna,2.666666666666667e-4,7882
No_vaccine,0.0114,7882
Moderna,6.666666666666666e-4,7883
No_vaccine,0.014533333333333334,7883
Moderna,6.666666666666666e-4,7884
No_vaccine,0.011533333333333333,7884
Moderna,0.0011333333333333334,7885
No_vaccine,0.0138,7885
Moderna,7.333333333333333e-4,7886
No_vaccine,0.011333333333333334,7886
Moderna,6.666666666666666e-4,7887
No_vaccine,0.011,7887
Moderna,6.666666666666666e-4,7888
No_vaccine,0.013466666666666667,7888
Moderna,9.333333333333333e-4,7889
No_vaccine,0.0112,7889
Moderna,4e-4,7890
No_vaccine,0.012733333333333333,7890
Moderna,5.333333333333334e-4,7891
No_vaccine,0.0106,7891
Moderna,0.0011333333333333334,7892
No_vaccine,0.012733333333333333,7892
Moderna,4.6666666666666666e-4,7893
No_vaccine,0.0136,7893
Moderna,6.666666666666666e-4,7894
No_vaccine,0.0118,7894
Moderna,3.333333333333333e-4,7895
No_vaccine,0.0136,7895
Moderna,6.666666666666666e-4,7896
No_vaccine,0.014866666666666667,7896
Moderna,8.666666666666666e-4,7897
No_vaccine,0.0116,7897
Moderna,0.0012,7898
No_vaccine,0.012933333333333333,7898
Moderna,4e-4,7899
No_vaccine,0.0116,7899
Moderna,7.333333333333333e-4,7900
No_vaccine,0.012533333333333334,7900
Moderna,0.0010666666666666667,7901
No_vaccine,0.011666666666666667,7901
Moderna,0.001,7902
No_vaccine,0.0116,7902
Moderna,5.333333333333334e-4,7903
No_vaccine,0.011733333333333333,7903
Moderna,4.6666666666666666e-4,7904
No_vaccine,0.0118,7904
Moderna,5.333333333333334e-4,7905
No_vaccine,0.011733333333333333,7905
Moderna,8.666666666666666e-4,7906
No_vaccine,0.013133333333333334,7906
Moderna,7.333333333333333e-4,7907
No_vaccine,0.014066666666666667,7907
Moderna,4e-4,7908
No_vaccine,0.012466666666666666,7908
Moderna,9.333333333333333e-4,7909
No_vaccine,0.0116,7909
Moderna,7.333333333333333e-4,7910
No_vaccine,0.012133333333333333,7910
Moderna,8e-4,7911
No_vaccine,0.012333333333333333,7911
Moderna,7.333333333333333e-4,7912
No_vaccine,0.012866666666666667,7912
Moderna,0.001,7913
No_vaccine,0.012066666666666667,7913
Moderna,3.333333333333333e-4,7914
No_vaccine,0.011,7914
Moderna,4.6666666666666666e-4,7915
No_vaccine,0.013066666666666667,7915
Moderna,7.333333333333333e-4,7916
No_vaccine,0.013266666666666666,7916
Moderna,8e-4,7917
No_vaccine,0.0104,7917
Moderna,8.666666666666666e-4,7918
No_vaccine,0.0122,7918
Moderna,5.333333333333334e-4,7919
No_vaccine,0.012,7919
Moderna,6e-4,7920
No_vaccine,0.0118,7920
Moderna,6e-4,7921
No_vaccine,0.010666666666666666,7921
Moderna,4e-4,7922
No_vaccine,0.010733333333333333,7922
Moderna,5.333333333333334e-4,7923
No_vaccine,0.012466666666666666,7923
Moderna,0.0010666666666666667,7924
No_vaccine,0.013133333333333334,7924
Moderna,6.666666666666666e-4,7925
No_vaccine,0.011933333333333334,7925
Moderna,6.666666666666666e-4,7926
No_vaccine,0.013133333333333334,7926
Moderna,3.333333333333333e-4,7927
No_vaccine,0.015133333333333334,7927
Moderna,8e-4,7928
No_vaccine,0.0122,7928
Moderna,6e-4,7929
No_vaccine,0.012666666666666666,7929
Moderna,4.6666666666666666e-4,7930
No_vaccine,0.012,7930
Moderna,6e-4,7931
No_vaccine,0.0136,7931
Moderna,0.001,7932
No_vaccine,0.0144,7932
Moderna,5.333333333333334e-4,7933
No_vaccine,0.013466666666666667,7933
Moderna,5.333333333333334e-4,7934
No_vaccine,0.0124,7934
Moderna,8.666666666666666e-4,7935
No_vaccine,0.0118,7935
Moderna,4.6666666666666666e-4,7936
No_vaccine,0.0118,7936
Moderna,6e-4,7937
No_vaccine,0.011333333333333334,7937
Moderna,8.666666666666666e-4,7938
No_vaccine,0.012666666666666666,7938
Moderna,9.333333333333333e-4,7939
No_vaccine,0.011333333333333334,7939
Moderna,6e-4,7940
No_vaccine,0.014133333333333333,7940
Moderna,9.333333333333333e-4,7941
No_vaccine,0.010666666666666666,7941
Moderna,4.6666666666666666e-4,7942
No_vaccine,0.012733333333333333,7942
Moderna,8.666666666666666e-4,7943
No_vaccine,0.010133333333333333,7943
Moderna,8e-4,7944
No_vaccine,0.0134,7944
Moderna,9.333333333333333e-4,7945
No_vaccine,0.0118,7945
Moderna,7.333333333333333e-4,7946
No_vaccine,0.0122,7946
Moderna,0.001,7947
No_vaccine,0.013466666666666667,7947
Moderna,8.666666666666666e-4,7948
No_vaccine,0.012466666666666666,7948
Moderna,8.666666666666666e-4,7949
No_vaccine,0.012933333333333333,7949
Moderna,6.666666666666666e-4,7950
No_vaccine,0.011933333333333334,7950
Moderna,7.333333333333333e-4,7951
No_vaccine,0.010666666666666666,7951
Moderna,6.666666666666666e-4,7952
No_vaccine,0.012666666666666666,7952
Moderna,6e-4,7953
No_vaccine,0.0126,7953
Moderna,8e-4,7954
No_vaccine,0.011533333333333333,7954
Moderna,4.6666666666666666e-4,7955
No_vaccine,0.0118,7955
Moderna,5.333333333333334e-4,7956
No_vaccine,0.0124,7956
Moderna,6e-4,7957
No_vaccine,0.0116,7957
Moderna,8.666666666666666e-4,7958
No_vaccine,0.012466666666666666,7958
Moderna,9.333333333333333e-4,7959
No_vaccine,0.0134,7959
Moderna,7.333333333333333e-4,7960
No_vaccine,0.013533333333333333,7960
Moderna,6.666666666666666e-4,7961
No_vaccine,0.011666666666666667,7961
Moderna,8.666666666666666e-4,7962
No_vaccine,0.011733333333333333,7962
Moderna,8e-4,7963
No_vaccine,0.0116,7963
Moderna,6e-4,7964
No_vaccine,0.012466666666666666,7964
Moderna,7.333333333333333e-4,7965
No_vaccine,0.012066666666666667,7965
Moderna,8e-4,7966
No_vaccine,0.0134,7966
Moderna,8e-4,7967
No_vaccine,0.012666666666666666,7967
Moderna,8.666666666666666e-4,7968
No_vaccine,0.011533333333333333,7968
Moderna,8e-4,7969
No_vaccine,0.012733333333333333,7969
Moderna,9.333333333333333e-4,7970
No_vaccine,0.012,7970
Moderna,8e-4,7971
No_vaccine,0.011533333333333333,7971
Moderna,8e-4,7972
No_vaccine,0.010733333333333333,7972
Moderna,8e-4,7973
No_vaccine,0.0102,7973
Moderna,9.333333333333333e-4,7974
No_vaccine,0.013533333333333333,7974
Moderna,8.666666666666666e-4,7975
No_vaccine,0.0134,7975
Moderna,6e-4,7976
No_vaccine,0.012733333333333333,7976
Moderna,8e-4,7977
No_vaccine,0.0106,7977
Moderna,5.333333333333334e-4,7978
No_vaccine,0.012866666666666667,7978
Moderna,9.333333333333333e-4,7979
No_vaccine,0.011866666666666666,7979
Moderna,9.333333333333333e-4,7980
No_vaccine,0.013266666666666666,7980
Moderna,9.333333333333333e-4,7981
No_vaccine,0.0134,7981
Moderna,6.666666666666666e-4,7982
No_vaccine,0.0144,7982
Moderna,6.666666666666666e-4,7983
No_vaccine,0.011666666666666667,7983
Moderna,6e-4,7984
No_vaccine,0.012666666666666666,7984
Moderna,5.333333333333334e-4,7985
No_vaccine,0.012533333333333334,7985
Moderna,6.666666666666666e-4,7986
No_vaccine,0.011933333333333334,7986
Moderna,6.666666666666666e-4,7987
No_vaccine,0.012066666666666667,7987
Moderna,0.001,7988
No_vaccine,0.0114,7988
Moderna,9.333333333333333e-4,7989
No_vaccine,0.011333333333333334,7989
Moderna,0.0011333333333333334,7990
No_vaccine,0.011533333333333333,7990
Moderna,7.333333333333333e-4,7991
No_vaccine,0.011866666666666666,7991
Moderna,6e-4,7992
No_vaccine,0.0126,7992
Moderna,6.666666666666666e-4,7993
No_vaccine,0.013,7993
Moderna,7.333333333333333e-4,7994
No_vaccine,0.0126,7994
Moderna,5.333333333333334e-4,7995
No_vaccine,0.011933333333333334,7995
Moderna,5.333333333333334e-4,7996
No_vaccine,0.012333333333333333,7996
Moderna,8.666666666666666e-4,7997
No_vaccine,0.012266666666666667,7997
Moderna,5.333333333333334e-4,7998
No_vaccine,0.012333333333333333,7998
Moderna,6.666666666666666e-4,7999
No_vaccine,0.0132,7999
Moderna,4e-4,8000
No_vaccine,0.013733333333333334,8000
Moderna,8e-4,8001
No_vaccine,0.0116,8001
Moderna,2.666666666666667e-4,8002
No_vaccine,0.012333333333333333,8002
Moderna,8e-4,8003
No_vaccine,0.011866666666666666,8003
Moderna,9.333333333333333e-4,8004
No_vaccine,0.012733333333333333,8004
Moderna,8e-4,8005
No_vaccine,0.010866666666666667,8005
Moderna,7.333333333333333e-4,8006
No_vaccine,0.0122,8006
Moderna,7.333333333333333e-4,8007
No_vaccine,0.0128,8007
Moderna,6e-4,8008
No_vaccine,0.012533333333333334,8008
Moderna,6e-4,8009
No_vaccine,0.013066666666666667,8009
Moderna,6e-4,8010
No_vaccine,0.0134,8010
Moderna,8e-4,8011
No_vaccine,0.013266666666666666,8011
Moderna,0.0010666666666666667,8012
No_vaccine,0.012266666666666667,8012
Moderna,0.0012,8013
No_vaccine,0.013266666666666666,8013
Moderna,7.333333333333333e-4,8014
No_vaccine,0.013066666666666667,8014
Moderna,9.333333333333333e-4,8015
No_vaccine,0.012266666666666667,8015
Moderna,8e-4,8016
No_vaccine,0.011733333333333333,8016
Moderna,8.666666666666666e-4,8017
No_vaccine,0.013266666666666666,8017
Moderna,8e-4,8018
No_vaccine,0.012933333333333333,8018
Moderna,6e-4,8019
No_vaccine,0.014,8019
Moderna,0.0010666666666666667,8020
No_vaccine,0.0104,8020
Moderna,3.333333333333333e-4,8021
No_vaccine,0.013933333333333334,8021
Moderna,5.333333333333334e-4,8022
No_vaccine,0.013266666666666666,8022
Moderna,6e-4,8023
No_vaccine,0.011266666666666666,8023
Moderna,8.666666666666666e-4,8024
No_vaccine,0.010266666666666667,8024
Moderna,6.666666666666666e-4,8025
No_vaccine,0.011933333333333334,8025
Moderna,6.666666666666666e-4,8026
No_vaccine,0.013133333333333334,8026
Moderna,8e-4,8027
No_vaccine,0.013333333333333334,8027
Moderna,6e-4,8028
No_vaccine,0.0126,8028
Moderna,5.333333333333334e-4,8029
No_vaccine,0.012133333333333333,8029
Moderna,6e-4,8030
No_vaccine,0.012133333333333333,8030
Moderna,5.333333333333334e-4,8031
No_vaccine,0.012133333333333333,8031
Moderna,0.0011333333333333334,8032
No_vaccine,0.011333333333333334,8032
Moderna,9.333333333333333e-4,8033
No_vaccine,0.012333333333333333,8033
Moderna,7.333333333333333e-4,8034
No_vaccine,0.0128,8034
Moderna,6.666666666666666e-4,8035
No_vaccine,0.012333333333333333,8035
Moderna,7.333333333333333e-4,8036
No_vaccine,0.0112,8036
Moderna,9.333333333333333e-4,8037
No_vaccine,0.014266666666666667,8037
Moderna,5.333333333333334e-4,8038
No_vaccine,0.012666666666666666,8038
Moderna,6.666666666666666e-4,8039
No_vaccine,0.0124,8039
Moderna,6e-4,8040
No_vaccine,0.013133333333333334,8040
Moderna,8e-4,8041
No_vaccine,0.0122,8041
Moderna,9.333333333333333e-4,8042
No_vaccine,0.013733333333333334,8042
Moderna,6e-4,8043
No_vaccine,0.013666666666666667,8043
Moderna,6.666666666666666e-4,8044
No_vaccine,0.012466666666666666,8044
Moderna,4e-4,8045
No_vaccine,0.0118,8045
Moderna,8.666666666666666e-4,8046
No_vaccine,0.013333333333333334,8046
Moderna,6.666666666666666e-4,8047
No_vaccine,0.012666666666666666,8047
Moderna,5.333333333333334e-4,8048
No_vaccine,0.014133333333333333,8048
Moderna,6e-4,8049
No_vaccine,0.012,8049
Moderna,7.333333333333333e-4,8050
No_vaccine,0.0118,8050
Moderna,6.666666666666666e-4,8051
No_vaccine,0.012466666666666666,8051
Moderna,4e-4,8052
No_vaccine,0.013666666666666667,8052
Moderna,8e-4,8053
No_vaccine,0.011666666666666667,8053
Moderna,8e-4,8054
No_vaccine,0.013333333333333334,8054
Moderna,8.666666666666666e-4,8055
No_vaccine,0.013133333333333334,8055
Moderna,9.333333333333333e-4,8056
No_vaccine,0.0122,8056
Moderna,7.333333333333333e-4,8057
No_vaccine,0.012333333333333333,8057
Moderna,6.666666666666666e-4,8058
No_vaccine,0.010933333333333333,8058
Moderna,6e-4,8059
No_vaccine,0.010866666666666667,8059
Moderna,0.0012,8060
No_vaccine,0.011666666666666667,8060
Moderna,9.333333333333333e-4,8061
No_vaccine,0.010466666666666668,8061
Moderna,8e-4,8062
No_vaccine,0.0114,8062
Moderna,0.0011333333333333334,8063
No_vaccine,0.012933333333333333,8063
Moderna,6e-4,8064
No_vaccine,0.012133333333333333,8064
Moderna,5.333333333333334e-4,8065
No_vaccine,0.013066666666666667,8065
Moderna,4e-4,8066
No_vaccine,0.011333333333333334,8066
Moderna,6e-4,8067
No_vaccine,0.013066666666666667,8067
Moderna,6e-4,8068
No_vaccine,0.012866666666666667,8068
Moderna,6e-4,8069
No_vaccine,0.012866666666666667,8069
Moderna,9.333333333333333e-4,8070
No_vaccine,0.012866666666666667,8070
Moderna,6e-4,8071
No_vaccine,0.011466666666666667,8071
Moderna,4.6666666666666666e-4,8072
No_vaccine,0.012866666666666667,8072
Moderna,4.6666666666666666e-4,8073
No_vaccine,0.012733333333333333,8073
Moderna,8.666666666666666e-4,8074
No_vaccine,0.012533333333333334,8074
Moderna,8e-4,8075
No_vaccine,0.011333333333333334,8075
Moderna,6.666666666666666e-4,8076
No_vaccine,0.014,8076
Moderna,7.333333333333333e-4,8077
No_vaccine,0.013333333333333334,8077
Moderna,0.001,8078
No_vaccine,0.012666666666666666,8078
Moderna,6e-4,8079
No_vaccine,0.010533333333333334,8079
Moderna,8e-4,8080
No_vaccine,0.013266666666666666,8080
Moderna,9.333333333333333e-4,8081
No_vaccine,0.013733333333333334,8081
Moderna,8e-4,8082
No_vaccine,0.0108,8082
Moderna,6.666666666666666e-4,8083
No_vaccine,0.0134,8083
Moderna,6.666666666666666e-4,8084
No_vaccine,0.011133333333333334,8084
Moderna,7.333333333333333e-4,8085
No_vaccine,0.013266666666666666,8085
Moderna,8e-4,8086
No_vaccine,0.0114,8086
